Salary,Year,Age,Championship Wins,RunnerUp Count,TRB,AST,STL,BLK,TOV,PF,PER,FG%,3P%,FTA,FT%,PTS,Championship Appearance Y/N
600000.0,1992.6666666666667,23.666666666666668,0.0,0.3333333333333333,199.0,19.0,16.666666666666668,14.0,54.333333333333336,107.0,12.933333333333332,0.494,0.0,72.33333333333333,0.754,336.6666666666667,0.3333333333333333
1500000.0,2012.0,29.0,0.0,0.0,126.2,65.0,33.6,6.0,51.8,101.8,10.360000000000001,0.40540000000000004,0.3654,88.2,0.8214,434.4,0.0
2245454.5454545454,2001.2727272727273,28.272727272727273,0.0,0.0,293.45454545454544,35.90909090909091,33.0,26.818181818181817,64.9090909090909,130.45454545454547,14.254545454545452,0.49190909090909096,0.14545454545454548,161.0909090909091,0.6283636363636362,460.90909090909093,0.0
3671428.5714285714,1985.0,25.0,0.0,0.0,301.57142857142856,155.28571428571428,60.285714285714285,27.0,153.57142857142858,215.42857142857142,13.328571428571431,0.459,0.22214285714285717,171.85714285714286,0.7922857142857141,873.1428571428571,0.0
2175000.0,2013.5,21.5,0.0,0.0,162.0,110.25,37.0,9.25,81.5,113.0,13.575,0.42725,0.356,193.5,0.7525,584.75,0.0
11329411.764705881,1983.7058823529412,29.705882352941178,0.0,0.0,410.29411764705884,267.6470588235294,66.05882352941177,51.588235294117645,178.52941176470588,185.58823529411765,19.31176470588235,0.5036470588235293,0.2094705882352941,314.52941176470586,0.8191176470588235,1565.9411764705883,0.0
2500000.0,2015.0,21.0,0.0,0.0,454.0,32.0,34.0,105.0,74.0,213.0,13.5,0.507,0.33299999999999996,104.0,0.7020000000000001,432.0,0.0
800000.0,2007.0,23.0,0.0,0.0,181.0,17.0,25.0,35.0,47.0,137.0,13.2,0.5379999999999999,0.0,118.0,0.6609999999999999,260.0,0.0
2900000.0,1991.0,26.0,0.0,0.0,192.0,166.5,51.0,26.0,77.0,172.0,13.7,0.4615,0.35,159.0,0.607,509.5,0.0
1737500.0,2014.625,25.625,0.0,0.0,56.75,70.75,17.5,6.875,36.375,31.125,15.1,0.37062500000000004,0.324125,67.5,0.7945000000000001,222.875,0.0
1325000.0,2012.75,23.75,0.5,0.0,167.5,24.25,13.75,29.0,37.5,102.75,14.825,0.48400000000000004,0.1905,46.0,0.7635,228.5,0.5
3940000.0,1980.0,28.0,0.0,0.0,357.0,319.4,68.2,6.8,153.8,185.4,14.579999999999998,0.4662,0.14620000000000002,192.4,0.8058,675.4,0.0
7381818.181818182,2000.0,28.0,0.0,0.09090909090909091,210.36363636363637,171.8181818181818,48.36363636363637,11.454545454545455,151.0,172.45454545454547,14.945454545454545,0.4425454545454546,0.40481818181818174,261.0,0.8622727272727272,1262.090909090909,0.09090909090909091
900000.0,2007.0,22.0,0.0,0.0,69.0,43.0,20.0,3.0,42.0,85.0,10.0,0.386,0.414,55.0,0.764,290.0,0.0
1900000.0,2015.0,22.0,0.0,0.0,73.0,39.0,19.0,15.0,15.0,74.0,8.7,0.41200000000000003,0.353,16.0,0.75,168.0,0.0
12504761.904761905,2005.095238095238,29.095238095238095,0.0,0.047619047619047616,179.04761904761904,303.57142857142856,104.47619047619048,8.714285714285714,175.04761904761904,93.23809523809524,19.66666666666666,0.4341904761904762,0.33199999999999996,434.5238095238095,0.7677142857142857,1289.142857142857,0.047619047619047616
3233333.3333333335,1984.0,26.0,0.0,0.2222222222222222,123.44444444444444,356.8888888888889,100.44444444444444,12.777777777777779,140.22222222222223,158.66666666666666,14.488888888888889,0.4516666666666667,0.22966666666666669,185.88888888888889,0.833,722.7777777777778,0.2222222222222222
1227272.7272727273,2012.909090909091,24.90909090909091,0.0,0.0,108.54545454545455,35.27272727272727,31.454545454545453,8.545454545454545,38.27272727272727,60.63636363636363,10.436363636363636,0.43390909090909097,0.31536363636363646,68.45454545454545,0.6229090909090907,241.72727272727272,0.0
7822222.222222222,2001.111111111111,30.11111111111111,0.05555555555555555,0.0,407.5,53.55555555555556,23.444444444444443,135.0,125.88888888888889,160.66666666666666,19.644444444444442,0.5192222222222224,0.059333333333333335,333.5,0.6590555555555556,810.7222222222222,0.05555555555555555
5650000.0,1986.7,27.7,0.0,0.0,524.9,86.2,31.9,135.0,131.4,274.2,13.079999999999998,0.5179,0.05,194.1,0.5793,583.8,0.0
12281818.181818182,1983.0,28.0,0.0,0.0,505.27272727272725,294.54545454545456,97.54545454545455,55.0,199.45454545454547,243.63636363636363,17.490909090909092,0.5031818181818182,0.07572727272727273,224.63636363636363,0.8024545454545454,1008.6363636363636,0.0
13415384.615384616,1990.4615384615386,27.46153846153846,0.0,0.0,333.46153846153845,322.46153846153845,174.3846153846154,26.23076923076923,173.0,219.69230769230768,15.938461538461533,0.4723076923076924,0.29300000000000004,198.3846153846154,0.7176153846153844,884.6153846153846,0.0
3462500.0,1981.5,25.5,0.0,0.0,249.0,105.875,50.5,46.375,77.125,129.25,10.987499999999999,0.47387500000000005,0.15,126.5,0.7385,386.0,0.0
3550000.0,2000.625,25.625,0.0,0.0,142.0,234.25,68.375,13.625,77.5,112.125,12.425,0.4135,0.33299999999999996,102.0,0.75,519.75,0.0
7220000.0,2010.4,27.4,0.0,0.0,448.2,71.06666666666666,43.06666666666667,69.86666666666666,132.2,183.33333333333334,21.40666666666667,0.5422666666666667,0.13453333333333334,370.26666666666665,0.7492666666666667,1089.8666666666666,0.0
7380000.0,2010.5,22.5,0.0,0.0,334.4,61.7,36.0,63.7,66.1,186.2,16.870000000000005,0.5855,0.21680000000000002,96.0,0.7207,446.2,0.0
8118181.818181818,2010.0,27.0,0.0,0.18181818181818182,394.8181818181818,62.63636363636363,47.09090909090909,35.63636363636363,51.09090909090909,140.36363636363637,16.281818181818178,0.514090909090909,0.018181818181818184,131.63636363636363,0.6408181818181817,400.45454545454544,0.18181818181818182
600000.0,1999.0,23.0,0.0,0.0,65.0,15.0,19.0,7.0,22.0,62.0,14.5,0.44299999999999995,0.0,36.0,0.778,114.0,0.0
3537500.0,2010.5,23.5,0.0,0.0,373.25,98.5,60.875,56.375,112.75,168.25,16.05,0.459125,0.22925,171.0,0.7040000000000001,705.125,0.0
750000.0,2005.0,22.0,0.0,0.0,20.0,34.5,9.5,0.5,13.5,25.5,9.8,0.3725,0.288,9.5,0.739,59.0,0.0
7400000.0,2014.0,20.0,0.0,0.0,877.3333333333334,40.0,77.66666666666667,126.33333333333333,95.66666666666667,234.0,21.866666666666664,0.5816666666666667,0.16666666666666666,284.0,0.39266666666666666,900.3333333333334,0.0
16090909.090909092,2010.0,26.0,0.09090909090909091,0.0,415.09090909090907,355.90909090909093,127.18181818181819,36.81818181818182,168.54545454545453,147.0,16.145454545454545,0.4643636363636363,0.3356363636363637,325.3636363636364,0.6933636363636363,1059.2727272727273,0.09090909090909091
7444000.0,2009.12,32.12,0.0,0.0,215.16,381.72,68.24,10.08,138.84,127.92,16.172,0.46619999999999995,0.25096,215.2,0.79176,713.88,0.0
900000.0,2008.0,27.0,0.0,0.0,47.0,47.0,13.0,3.0,24.0,37.0,10.0,0.374,0.45,34.0,0.735,123.0,0.0
2600000.0,2014.5,22.5,0.0,0.0,174.5,42.5,36.0,19.5,32.5,107.5,9.05,0.4715,0.2005,29.0,0.5894999999999999,151.5,0.0
1100000.0,1993.5,28.5,0.0,0.0,38.5,11.5,9.0,3.5,11.75,26.75,8.274999999999999,0.3465,0.0,32.75,0.55525,86.5,0.0
900000.0,1991.0,26.0,0.0,0.0,152.0,311.0,63.0,0.0,95.0,124.0,12.8,0.439,0.364,87.0,0.736,412.0,0.0
2822222.222222222,2011.0,25.0,0.0,0.0,271.55555555555554,70.55555555555556,22.555555555555557,51.22222222222222,91.66666666666667,141.88888888888889,14.455555555555557,0.4342222222222223,0.34366666666666673,180.0,0.8270000000000001,841.0,0.0
16425000.0,2007.6666666666667,25.666666666666668,0.0,0.0,362.0,180.66666666666666,91.33333333333333,121.75,126.41666666666667,133.66666666666666,18.391666666666666,0.47966666666666663,0.29475,305.9166666666667,0.7419166666666667,785.6666666666666,0.0
2420000.0,2008.3,28.3,0.0,0.0,264.2,71.5,25.3,26.0,83.2,165.1,12.66,0.43100000000000005,0.3776,137.8,0.7922,626.5,0.0
11050000.0,2010.5,25.5,0.1,0.0,526.9,130.9,38.9,93.1,105.1,181.7,16.330000000000005,0.5278999999999999,0.12,142.9,0.5412000000000001,627.9,0.1
9212500.0,2010.625,22.625,0.25,0.125,392.625,60.125,16.125,79.375,78.375,121.5,19.612500000000004,0.5355,0.025,175.5,0.7046250000000001,593.5,0.375
1858333.3333333333,1999.75,25.75,0.0,0.0,227.75,30.833333333333332,36.5,27.5,50.25,161.33333333333334,12.5,0.5005000000000001,0.0,89.16666666666667,0.6359166666666667,264.75,0.0
3400000.0,1994.2307692307693,27.23076923076923,0.0,0.0,286.15384615384613,35.38461538461539,27.0,91.23076923076923,59.30769230769231,164.15384615384616,11.66923076923077,0.476,0.16284615384615383,95.38461538461539,0.7219230769230769,387.0,0.0
4871428.571428572,1984.2857142857142,26.285714285714285,0.14285714285714285,0.14285714285714285,143.42857142857142,279.0,52.42857142857143,15.0,198.14285714285714,190.42857142857142,15.542857142857143,0.487,0.33871428571428563,286.0,0.7921428571428571,1061.857142857143,0.2857142857142857
2700000.0,2015.0,19.0,0.0,0.0,374.0,170.0,86.0,50.0,177.0,190.0,13.9,0.43700000000000006,0.31,466.0,0.76,1387.0,0.0
4866666.666666667,2009.0,22.0,0.0,0.0,401.55555555555554,51.888888888888886,36.77777777777778,64.44444444444444,53.0,180.0,13.833333333333334,0.5808888888888889,0.0,84.44444444444444,0.37500000000000006,360.44444444444446,0.0
600000.0,1991.0,25.0,0.0,0.0,67.0,31.0,14.0,2.0,24.0,58.0,8.4,0.40299999999999997,0.375,33.0,0.758,137.0,0.0
9168750.0,2000.875,28.875,0.0,0.0625,213.9375,230.8125,74.5625,20.75,117.9375,106.3125,15.262500000000001,0.43418749999999995,0.330625,185.4375,0.7805625,710.8125,0.0625
700000.0,2003.0,26.0,0.0,0.0,56.0,13.5,11.0,11.0,12.5,42.0,14.25,0.47750000000000004,0.14300000000000002,33.0,0.698,129.0,0.0
7316666.666666667,2006.6666666666667,29.666666666666668,0.0,0.0,480.94444444444446,102.11111111111111,61.666666666666664,24.38888888888889,99.88888888888889,151.66666666666666,17.783333333333335,0.45633333333333337,0.34077777777777774,285.27777777777777,0.6912777777777777,1177.388888888889,0.0
675000.0,1994.0,24.0,0.0,0.25,285.75,49.25,29.5,38.5,69.5,138.5,9.600000000000001,0.40199999999999997,0.0,92.5,0.6747500000000001,363.25,0.25
4060000.0,1993.0,24.0,0.0,0.2,341.4,87.6,68.6,16.8,89.4,154.6,11.48,0.475,0.09,146.0,0.5864,437.2,0.2
1750000.0,1993.375,29.375,0.0,0.125,127.625,105.0,36.0,13.25,59.75,88.875,11.475000000000001,0.48050000000000004,0.33475,58.25,0.81225,368.125,0.125
1737500.0,2006.5,30.5,0.0,0.0,130.125,230.125,60.625,9.75,92.5,105.125,10.2,0.40599999999999997,0.22624999999999998,55.875,0.779875,300.5,0.0
1000000.0,1991.0,23.0,0.0,0.0,326.0,26.0,35.0,72.0,50.0,100.0,10.7,0.41700000000000004,0.0,129.0,0.55,307.0,0.0
17200000.0,2014.0,20.0,0.0,0.0,630.3333333333334,105.66666666666667,88.0,167.0,97.66666666666667,166.33333333333334,26.333333333333332,0.5233333333333334,0.10166666666666667,375.3333333333333,0.7823333333333333,1305.6666666666667,0.0
700000.0,1992.0,27.0,0.0,0.0,144.0,71.0,40.0,26.0,58.0,91.0,13.0,0.435,0.235,92.0,0.685,389.0,0.0
1122222.2222222222,2000.4444444444443,28.444444444444443,0.0,0.2222222222222222,42.333333333333336,89.33333333333333,19.11111111111111,1.2222222222222223,28.333333333333332,43.77777777777778,10.933333333333335,0.36944444444444446,0.34711111111111115,41.55555555555556,0.7376666666666666,190.44444444444446,0.2222222222222222
1811764.705882353,2004.7058823529412,29.705882352941178,0.0,0.17647058823529413,83.23529411764706,141.0,33.0,5.235294117647059,53.411764705882355,79.17647058823529,10.782352941176471,0.4168823529411765,0.33847058823529413,55.529411764705884,0.7522941176470588,273.94117647058823,0.17647058823529413
1000000.0,1987.0,24.0,0.0,0.0,52.0,36.5,21.0,9.5,24.5,39.5,9.6,0.41800000000000004,0.184,32.5,0.74,161.5,0.0
13481818.181818182,1997.3636363636363,30.363636363636363,0.0,0.09090909090909091,658.1818181818181,268.72727272727275,58.63636363636363,22.0,139.8181818181818,211.54545454545453,14.272727272727275,0.5093636363636362,0.12118181818181818,317.09090909090907,0.7037272727272726,873.5454545454545,0.09090909090909091
750000.0,1998.0,26.0,0.0,0.0,113.25,15.25,13.25,6.25,20.0,55.0,14.424999999999999,0.52275,0.1,47.0,0.5754999999999999,117.0,0.0
2437500.0,2012.125,26.125,0.0,0.0,140.25,55.625,33.875,8.5,44.625,98.625,13.225000000000001,0.45662499999999995,0.39962500000000006,76.875,0.898875,584.5,0.0
7071428.571428572,2008.142857142857,32.142857142857146,0.0,0.0,221.14285714285714,158.57142857142858,61.142857142857146,11.714285714285714,69.14285714285714,110.71428571428571,11.714285714285714,0.438,0.35642857142857143,97.85714285714286,0.772142857142857,629.1428571428571,0.0
3981250.0,1998.8125,28.8125,0.0,0.0,141.1875,130.8125,52.25,9.0,66.875,110.4375,13.256249999999998,0.4333750000000001,0.369375,71.375,0.7855,530.375,0.0
771428.5714285715,2011.4285714285713,21.428571428571427,0.0,0.0,154.0,26.714285714285715,21.428571428571427,32.0,42.57142857142857,65.14285714285714,15.299999999999999,0.43728571428571433,0.10642857142857143,80.14285714285714,0.7035714285714284,255.57142857142858,0.0
1000000.0,2009.0,25.0,0.0,0.0,11.0,10.0,5.0,0.5,4.0,9.0,9.9,0.3365,0.269,2.5,0.5,59.5,0.0
700000.0,1978.5,22.5,0.0,0.0,304.5,106.0,30.0,4.5,91.5,177.0,11.7,0.4235,0.0,161.0,0.7064999999999999,636.5,0.0
2977777.777777778,2012.111111111111,26.11111111111111,0.0,0.0,152.0,37.888888888888886,15.666666666666666,13.777777777777779,27.444444444444443,73.33333333333333,7.822222222222223,0.34855555555555556,0.30066666666666664,54.55555555555556,0.6605555555555556,262.3333333333333,0.0
700000.0,1995.0,25.0,0.0,0.0,170.0,68.0,46.0,11.0,56.0,129.0,9.2,0.457,0.0,83.0,0.614,243.0,0.0
3194117.6470588236,1991.235294117647,29.235294117647058,0.0,0.11764705882352941,214.2941176470588,69.94117647058823,22.764705882352942,57.470588235294116,76.11764705882354,190.41176470588235,14.305882352941177,0.5025882352941177,0.08035294117647059,155.35294117647058,0.7737647058823528,588.8823529411765,0.11764705882352941
8973333.333333334,2003.0,26.0,0.06666666666666667,0.0,505.73333333333335,229.0,78.26666666666667,35.13333333333333,183.8,182.2,15.446666666666667,0.41479999999999995,0.32280000000000003,245.06666666666666,0.5958666666666667,1141.3333333333333,0.06666666666666667
971428.5714285715,2008.2857142857142,23.285714285714285,0.0,0.0,113.57142857142857,51.857142857142854,23.142857142857142,12.857142857142858,36.42857142857143,97.14285714285714,8.557142857142859,0.43728571428571433,0.37214285714285716,54.142857142857146,0.652,270.2857142857143,0.0
700000.0,2005.0,24.0,0.0,0.0,12.0,28.0,13.0,1.0,12.0,25.0,12.8,0.467,0.273,19.0,0.737,73.0,0.0
4690000.0,2003.5,27.5,0.1,0.0,138.8,242.1,48.3,7.4,70.1,77.4,15.36,0.45149999999999996,0.30460000000000004,190.1,0.7960999999999999,573.8,0.1
3936842.1052631577,2001.578947368421,32.578947368421055,0.0,0.0,401.7894736842105,61.8421052631579,25.789473684210527,50.73684210526316,79.52631578947368,151.68421052631578,12.305263157894736,0.4411578947368421,0.030052631578947366,209.42105263157896,0.6936315789473685,524.4736842105264,0.0
950000.0,2000.5,29.5,0.0,0.0,23.5,4.5,1.0,6.0,7.5,15.0,13.55,0.5155000000000001,0.0,9.0,0.708,36.0,0.0
750000.0,1996.5,23.5,0.0,0.0,90.0,22.5,23.5,21.0,37.0,86.0,9.75,0.476,0.0,47.5,0.726,143.5,0.0
5650000.0,2003.611111111111,28.61111111111111,0.0,0.05555555555555555,438.6111111111111,74.22222222222223,45.5,62.55555555555556,93.33333333333333,177.44444444444446,16.27777777777778,0.4961111111111111,0.01566666666666667,180.38888888888889,0.6465555555555556,695.3888888888889,0.05555555555555555
4073684.210526316,1992.8947368421052,27.894736842105264,0.0,0.0,399.89473684210526,68.0,42.8421052631579,37.421052631578945,109.42105263157895,126.63157894736842,16.03157894736842,0.4823157894736842,0.0,244.42105263157896,0.7698421052631579,800.6842105263158,0.0
1700000.0,1980.8,26.8,0.0,0.0,92.3,204.8,52.2,6.6,94.6,137.7,8.78,0.40780000000000005,0.025,107.8,0.8097999999999999,305.5,0.0
600000.0,2013.0,22.0,0.0,0.0,145.0,10.0,17.0,10.0,19.0,43.0,16.7,0.5820000000000001,0.0,28.0,0.643,174.0,0.0
1300000.0,2014.0,27.0,0.3333333333333333,0.3333333333333333,165.0,24.666666666666668,6.333333333333333,11.0,37.333333333333336,87.33333333333333,11.466666666666667,0.5006666666666667,0.08333333333333333,45.666666666666664,0.7843333333333332,221.66666666666666,0.6666666666666666
5263636.363636363,2012.4545454545455,26.454545454545453,0.0,0.0,178.72727272727272,114.81818181818181,30.181818181818183,11.181818181818182,74.81818181818181,122.36363636363636,11.554545454545455,0.4421818181818182,0.3696363636363637,147.36363636363637,0.8213636363636364,693.6363636363636,0.0
800000.0,2002.0,29.0,0.0,0.0,251.0,41.0,22.0,28.0,63.0,180.0,10.7,0.49200000000000005,0.0,85.0,0.529,285.0,0.0
12858333.333333334,1983.4166666666667,33.416666666666664,0.0,0.0,674.25,131.5,35.5,128.66666666666666,195.58333333333334,226.66666666666666,18.13333333333333,0.60275,0.08333333333333333,431.8333333333333,0.6880833333333333,1171.0,0.0
12900000.0,1999.142857142857,34.142857142857146,0.0,0.0,490.85714285714283,137.71428571428572,52.857142857142854,70.57142857142857,119.57142857142857,184.28571428571428,21.0,0.4972857142857143,0.3191428571428571,241.42857142857142,0.7869999999999999,804.1428571428571,0.0
1000000.0,1996.0,24.0,0.0,0.0,303.0,33.0,22.0,10.0,57.0,151.0,11.8,0.48,0.0,149.0,0.6509999999999999,339.0,0.0
850000.0,1984.5,23.5,0.0,0.0,253.5,61.5,36.0,33.5,107.0,226.0,9.649999999999999,0.5235,0.0,176.0,0.6815,376.5,0.0
3400000.0,1979.0,30.0,0.0,0.0,214.0,197.33333333333334,61.333333333333336,12.0,143.0,166.0,14.433333333333332,0.4593333333333333,0.11099999999999999,251.66666666666666,0.789,1104.6666666666667,0.0
2850000.0,2003.5,27.5,0.0,0.1,257.0,61.0,23.5,21.0,63.7,105.7,14.09,0.4111000000000001,0.3386,121.0,0.868,435.9,0.1
850000.0,2013.1,24.1,0.2,0.0,79.6,22.1,10.8,11.8,19.3,50.0,11.27,0.3952,0.355,24.8,0.736,157.5,0.2
1100000.0,2014.5,21.5,0.0,0.0,90.33333333333333,99.5,27.833333333333332,7.666666666666667,46.833333333333336,91.33333333333333,9.816666666666668,0.4008333333333334,0.3113333333333333,88.83333333333333,0.6396666666666667,327.8333333333333,0.0
2525000.0,2013.5,22.5,0.0,0.0,173.25,102.75,63.0,14.25,88.0,140.0,11.075,0.44175000000000003,0.36775,84.75,0.786,726.75,0.0
3600000.0,1996.2,30.2,0.06666666666666667,0.0,108.0,362.4,61.266666666666666,9.733333333333333,106.8,100.66666666666667,14.08666666666667,0.4768,0.1184,134.46666666666667,0.6974666666666666,549.4,0.06666666666666667
3158333.3333333335,1995.1666666666667,27.166666666666668,0.25,0.0,106.16666666666667,200.08333333333334,43.833333333333336,3.8333333333333335,70.75,91.16666666666667,13.541666666666666,0.46225,0.38625,113.16666666666667,0.8464166666666668,593.25,0.25
11331578.94736842,2006.6315789473683,26.63157894736842,0.0,0.0,184.94736842105263,356.7368421052632,88.89473684210526,21.157894736842106,136.05263157894737,138.42105263157896,17.952631578947372,0.4043684210526317,0.32315789473684214,192.94736842105263,0.7311052631578946,794.3157894736842,0.0
1750000.0,1978.5,23.5,0.0,0.0,282.5,148.0,26.0,35.5,95.5,128.0,10.899999999999999,0.45,0.0,109.0,0.5075000000000001,284.5,0.0
840000.0,1987.8,25.8,0.0,0.0,197.6,32.2,23.6,22.6,69.6,132.0,12.4,0.5158,0.0,98.2,0.7558,327.6,0.0
700000.0,1999.0,26.0,0.0,1.0,11.0,3.0,0.0,0.0,1.0,4.0,34.4,0.41200000000000003,0.0,6.0,0.5,17.0,1.0
5662500.0,2008.5,24.5,0.0,0.0,203.875,207.0,56.125,11.875,167.375,188.5,15.1125,0.434375,0.403125,272.375,0.857125,1224.5,0.0
850000.0,2004.5,30.5,0.0,0.0,60.0,9.5,5.0,4.5,14.0,43.5,13.700000000000001,0.525,0.0,22.0,0.5980000000000001,81.5,0.0
800000.0,1987.0,24.0,0.0,0.0,185.33333333333334,77.0,24.333333333333332,5.666666666666667,48.666666666666664,158.66666666666666,7.633333333333333,0.46866666666666673,0.12733333333333333,52.333333333333336,0.6803333333333335,342.0,0.0
3050000.0,2014.5,20.5,0.0,0.0,238.0,111.0,61.0,18.5,117.0,210.0,9.05,0.40650000000000003,0.33899999999999997,151.5,0.8085,858.0,0.0
2850000.0,1984.0,28.0,0.0,0.0,307.25,73.91666666666667,31.916666666666668,67.16666666666667,55.583333333333336,166.41666666666666,11.983333333333334,0.4908333333333334,0.13133333333333333,99.33333333333333,0.7903333333333333,402.5833333333333,0.0
966666.6666666666,2011.6666666666667,22.666666666666668,0.0,0.0,42.666666666666664,43.333333333333336,10.0,3.6666666666666665,14.666666666666666,20.0,15.4,0.39166666666666666,0.125,25.0,0.3893333333333333,79.66666666666667,0.0
12516666.666666666,2005.5,30.5,0.05555555555555555,0.05555555555555555,612.6666666666666,85.55555555555556,80.5,124.61111111111111,61.666666666666664,120.66666666666667,14.488888888888892,0.4682777777777778,0.08905555555555555,157.11111111111111,0.4083888888888889,364.6666666666667,0.1111111111111111
2153333.3333333335,2010.8666666666666,27.866666666666667,0.13333333333333333,0.0,114.93333333333334,194.2,39.333333333333336,4.866666666666666,79.86666666666666,85.66666666666667,14.053333333333335,0.45726666666666665,0.38480000000000003,83.86666666666666,0.8122,470.53333333333336,0.13333333333333333
